timestamp,ax,ay,az,gx,gy,gz,roll,pitch,yaw
2024-01-15 10:00:27.540000,0.2256,0.2972,0.8235,-0.0371,-0.0161,-0.1746,104.8605,0.0752,-92.264
2024-01-15 10:00:27.550000,0.0742,0.2251,0.7685,-0.4228,-0.7003,-0.3466,104.8562,0.0682,-92.2675
2024-01-15 10:00:27.560000,0.2477,0.2394,0.7698,-0.2457,0.0172,0.2568,104.8538,0.0684,-92.2649
2024-01-15 10:00:27.570000,0.2449,0.1227,0.839,0.4726,-0.4018,0.1824,104.8585,0.0644,-92.2631
2024-01-15 10:00:27.580000,0.2947,0.1783,0.9465,-0.0621,-0.5279,0.5968,104.8579,0.0591,-92.2571
2024-01-15 10:00:27.590000,0.315,0.1495,0.8881,0.0138,-0.3103,0.0756,104.858,0.056,-92.2563
2024-01-15 10:00:27.600000,0.1943,0.0924,1.0493,-0.4014,-0.5172,0.1798,104.854,0.0508,-92.2545
2024-01-15 10:00:27.610000,0.1189,0.0972,1.0482,-0.0247,-0.064,0.1611,104.8538,0.0502,-92.2529
2024-01-15 10:00:27.620000,0.1978,0.1573,1.1153,-0.5077,-0.0083,-0.117,104.8487,0.0501,-92.2541
2024-01-15 10:00:27.630000,0.298,0.1747,1.1485,0.0314,-0.0586,-0.0435,104.849,0.0495,-92.2545
2024-01-15 10:00:27.640000,0.1643,0.0037,1.2022,-0.385,-0.227,0.3553,104.8451,0.0473,-92.251
2024-01-15 10:00:27.650000,0.1277,-0.1046,1.2239,0.3864,0.2283,-0.2239,104.849,0.0495,-92.2532
2024-01-15 10:00:27.660000,0.0087,0.1084,1.1626,0.5697,-0.1,0.034,104.8547,0.0485,-92.2529
2024-01-15 10:00:27.670000,0.262,0.0865,1.166,-0.2045,0.3167,-0.6482,104.8527,0.0517,-92.2594
2024-01-15 10:00:27.680000,0.1522,-0.0357,1.1578,-0.4796,-0.6824,0.2066,104.8479,0.0449,-92.2573
2024-01-15 10:00:27.690000,0.1099,0.0556,1.0882,-0.1454,0.0409,0.2159,104.8464,0.0453,-92.2551
2024-01-15 10:00:27.700000,0.0868,-0.0796,0.9835,-0.5055,0.0349,0.4658,104.8414,0.0456,-92.2505
2024-01-15 10:00:27.710000,0.0163,-0.1938,0.9366,-0.1146,-0.2673,0.1023,104.8402,0.043,-92.2495
2024-01-15 10:00:27.720000,-0.0878,-0.2384,0.8547,-0.2758,0.3024,-0.2826,104.8375,0.046,-92.2523
2024-01-15 10:00:27.730000,-0.1182,-0.2483,0.9271,0.3332,-0.0447,0.064,104.8408,0.0455,-92.2516
2024-01-15 10:00:27.740000,-0.1735,-0.1477,0.8411,-0.6322,0.0035,0.8335,104.8345,0.0456,-92.2433
2024-01-15 10:00:27.750000,0.0407,-0.1873,0.7639,-0.4029,0.0799,-0.402,104.8304,0.0464,-92.2473
2024-01-15 10:00:27.760000,-0.1521,-0.1945,0.7952,0.2529,0.5183,0.047,104.833,0.0516,-92.2469
2024-01-15 10:00:27.770000,-0.2554,-0.1513,0.8482,-0.1895,-0.1573,-0.4943,104.8311,0.05,-92.2518
2024-01-15 10:00:27.780000,-0.1975,-0.0652,0.9479,0.4485,0.0148,0.4185,104.8356,0.0501,-92.2476
2024-01-15 10:00:27.790000,-0.3262,-0.1653,0.9367,0.0043,0.3202,-0.0747,104.8356,0.0533,-92.2484
2024-01-15 10:00:27.800000,-0.1295,-0.1636,1.0242,0.0615,-0.0762,0.2502,104.8362,0.0526,-92.2459
2024-01-15 10:00:27.810000,-0.3011,-0.127,1.027,0.0891,0.2843,-0.4431,104.8371,0.0554,-92.2503
2024-01-15 10:00:27.820000,-0.2004,0.0052,1.1316,0.1148,-0.0377,-0.0634,104.8383,0.055,-92.2509
2024-01-15 10:00:27.830000,-0.1416,-0.0523,1.1977,-0.0666,0.071,-0.6322,104.8376,0.0558,-92.2572
2024-01-15 10:00:27.840000,-0.1768,-0.0015,1.2028,-0.0528,-0.0832,-0.2103,104.8371,0.0549,-92.2594
2024-01-15 10:00:27.850000,-0.1757,0.1238,1.0817,0.3618,-0.1286,0.1836,104.8407,0.0536,-92.2575
2024-01-15 10:00:27.860000,-0.1536,0.2505,1.1651,-0.2258,-0.0326,-0.3381,104.8384,0.0533,-92.2609
2024-01-15 10:00:27.870000,-0.1263,0.0972,1.1033,0.048,-0.2789,0.4118,104.8389,0.0505,-92.2568
2024-01-15 10:00:27.880000,-0.1322,0.111,1.1327,-0.1248,-0.27,-0.2315,104.8377,0.0478,-92.2591
2024-01-15 10:00:27.890000,-0.0843,-0.0069,1.0584,0.1902,-0.0782,-0.1299,104.8396,0.047,-92.2604
2024-01-15 10:00:27.900000,0.109,0.1353,1.0685,0.3817,-0.023,-0.3124,104.8434,0.0468,-92.2635
2024-01-15 10:00:27.910000,0.0212,0.1261,0.9311,-0.16,0.1564,0.525,104.8418,0.0484,-92.2583
2024-01-15 10:00:27.920000,0.0054,0.2048,0.8971,-0.2974,-0.1479,-0.6148,104.8388,0.0469,-92.2644
2024-01-15 10:00:27.930000,0.0638,0.1112,0.8494,-0.2272,0.4109,0.0892,104.8365,0.051,-92.2635
2024-01-15 10:00:27.940000,0.2273,0.1641,0.8576,0.2744,-0.3917,-0.053,104.8393,0.0471,-92.2641
2024-01-15 10:00:27.950000,0.2241,0.1984,0.7811,0.0736,-0.2901,0.4941,104.84,0.0442,-92.2591
2024-01-15 10:00:27.960000,0.2414,0.3001,0.7888,-0.0241,0.0809,-0.1334,104.8398,0.045,-92.2604
2024-01-15 10:00:27.970000,0.1977,0.2679,0.8318,-0.0587,0.3537,-0.0642,104.8392,0.0485,-92.2611
2024-01-15 10:00:27.980000,0.2806,0.2351,0.9176,-0.2135,-0.2488,-0.1577,104.837,0.046,-92.2627
2024-01-15 10:00:27.990000,0.1938,0.1798,0.9859,0.2567,0.4201,0.0154,104.8396,0.0502,-92.2625
2024-01-15 10:00:28.000000,0.2291,0.0718,0.9963,0.0516,0.1965,0.2089,104.8401,0.0522,-92.2604
2024-01-15 10:00:28.010000,0.3258,0.1466,1.0793,0.5336,0.1176,-0.0238,104.8455,0.0534,-92.2607
2024-01-15 10:00:28.020000,0.3104,0.0067,1.1261,-0.0098,0.1118,-0.294,104.8454,0.0545,-92.2636
2024-01-15 10:00:28.030000,0.1483,0.0302,1.1433,0.0771,0.1032,-0.1234,104.8461,0.0555,-92.2648
2024-01-15 10:00:28.040000,0.1392,0.1661,1.1679,-0.1398,-0.1738,0.16,104.8447,0.0538,-92.2632
2024-01-15 10:00:28.050000,0.192,0.0434,1.2105,-0.1945,-0.1765,0.2057,104.8428,0.052,-92.2612
2024-01-15 10:00:28.060000,0.2925,-0.0049,1.2478,-0.0214,-0.1772,0.5445,104.8426,0.0503,-92.2557
2024-01-15 10:00:28.070000,-0.0315,-0.0175,1.1851,0.3573,-0.1684,-0.1272,104.8462,0.0486,-92.257
2024-01-15 10:00:28.080000,0.1084,-0.0752,1.1539,-0.1413,0.169,0.0079,104.8447,0.0503,-92.2569
2024-01-15 10:00:28.090000,-0.0618,-0.2603,1.1372,-0.1464,0.3393,0.1074,104.8433,0.0537,-92.2559
2024-01-15 10:00:28.100000,-0.0414,-0.2069,0.9721,-0.429,-0.3345,0.2167,104.839,0.0503,-92.2537
2024-01-15 10:00:28.110000,-0.059,-0.0717,0.9724,0.7427,-0.2975,0.197,104.8464,0.0473,-92.2517
2024-01-15 10:00:28.120000,-0.1019,-0.2071,0.9524,-0.1793,0.3761,-0.4028,104.8446,0.0511,-92.2557
2024-01-15 10:00:28.130000,-0.1478,-0.1511,0.8919,-0.4295,-0.0499,-0.4986,104.8403,0.0506,-92.2607
2024-01-15 10:00:28.140000,-0.1387,-0.2463,0.8048,0.0524,0.1663,0.1139,104.8408,0.0523,-92.2596
2024-01-15 10:00:28.150000,-0.2129,-0.2075,0.7881,0.0734,-0.153,-0.2762,104.8416,0.0507,-92.2624
2024-01-15 10:00:28.160000,-0.3136,-0.1486,0.8941,0.2362,0.5398,-0.2627,104.8439,0.0561,-92.265
2024-01-15 10:00:28.170000,-0.156,-0.0689,0.871,0.0565,0.002,-0.0977,104.8445,0.0562,-92.266
2024-01-15 10:00:28.180000,-0.1745,-0.0439,0.9064,-0.5272,0.2105,-0.5457,104.8392,0.0583,-92.2714
2024-01-15 10:00:28.190000,-0.1778,-0.1804,0.9452,-0.2287,0.2461,-0.0841,104.8369,0.0607,-92.2723
2024-01-15 10:00:28.200000,-0.3731,-0.0818,1.0604,0.319,-0.5149,-0.1116,104.8401,0.0556,-92.2734
2024-01-15 10:00:28.210000,-0.2243,-0.2025,1.0946,0.2779,-0.5336,-0.1364,104.8429,0.0502,-92.2747
2024-01-15 10:00:28.220000,-0.1864,-0.0639,1.0984,0.1276,-0.1974,-0.3703,104.8442,0.0483,-92.2784
2024-01-15 10:00:28.230000,-0.3093,0.0295,1.1821,0.4414,-0.0138,0.4861,104.8486,0.0481,-92.2736
2024-01-15 10:00:28.240000,-0.2069,-0.0292,1.1783,-0.0711,-0.0254,0.3801,104.8479,0.0479,-92.2698
2024-01-15 10:00:28.250000,-0.1926,0.1049,1.2149,0.3469,0.277,0.5007,104.8514,0.0506,-92.2648
2024-01-15 10:00:28.260000,-0.007,0.09,1.2254,-0.1317,-0.3142,-0.3327,104.85,0.0475,-92.2681
2024-01-15 10:00:28.270000,0.0322,0.0653,1.1951,0.5197,-0.337,0.1321,104.8552,0.0441,-92.2668
2024-01-15 10:00:28.280000,-0.2193,0.0478,1.0368,-0.1539,-0.3032,0.6602,104.8537,0.0411,-92.2602
2024-01-15 10:00:28.290000,0.1512,0.0451,1.0762,-0.3503,0.31,0.0585,104.8502,0.0442,-92.2596
2024-01-15 10:00:28.300000,-0.0826,-0.0109,1.0591,-0.3625,0.2032,0.0885,104.8466,0.0462,-92.2587
2024-01-15 10:00:28.310000,0.1083,0.0175,0.9156,0.4161,-0.4118,-0.0402,104.8507,0.0421,-92.2591
2024-01-15 10:00:28.320000,0.1459,0.2131,0.9738,0.4497,0.1962,-0.0124,104.8552,0.0441,-92.2592
2024-01-15 10:00:28.330000,0.0254,0.2636,0.8792,-0.2821,-0.1898,0.5664,104.8524,0.0422,-92.2536
2024-01-15 10:00:28.340000,0.1787,0.0616,0.8671,-0.2045,-0.4416,-0.4663,104.8504,0.0378,-92.2582
2024-01-15 10:00:28.350000,0.1614,0.1555,0.8583,-0.7196,-0.0368,-0.0681,104.8432,0.0374,-92.2589
2024-01-15 10:00:28.360000,0.241,0.0223,0.775,-0.3726,-0.0566,0.2552,104.8394,0.0368,-92.2564
2024-01-15 10:00:28.370000,0.2368,0.0646,0.8942,-0.0837,0.2076,-0.1875,104.8386,0.0389,-92.2582
2024-01-15 10:00:28.380000,0.3304,0.1546,0.9139,-0.0862,-0.0553,0.1932,104.8377,0.0383,-92.2563
2024-01-15 10:00:28.390000,0.2513,0.0801,0.9265,-0.6311,0.3172,0.0818,104.8314,0.0415,-92.2555
2024-01-15 10:00:28.400000,0.2364,-0.0469,1.0649,-0.4422,0.3523,0.3276,104.827,0.045,-92.2522
2024-01-15 10:00:28.410000,0.3359,0.226,0.9798,0.555,-0.1914,-0.1044,104.8326,0.0431,-92.2533
2024-01-15 10:00:28.420000,0.2869,0.0645,1.0813,0.3432,-0.0784,-0.1194,104.836,0.0423,-92.2544
2024-01-15 10:00:28.430000,0.2854,-0.0416,1.2038,0.0399,0.2709,0.0532,104.8364,0.0451,-92.2539
2024-01-15 10:00:28.440000,0.1544,0.0341,1.2116,0.0489,-0.0116,-0.0171,104.8369,0.0449,-92.2541
2024-01-15 10:00:28.450000,0.0997,-0.0061,1.1585,0.001,0.2803,0.0593,104.8369,0.0477,-92.2535
2024-01-15 10:00:28.460000,0.109,0.0107,1.1427,-0.0377,0.291,0.1859,104.8365,0.0506,-92.2516
2024-01-15 10:00:28.470000,0.0721,-0.0732,1.1391,0.0038,-0.5102,0.0657,104.8366,0.0455,-92.251
2024-01-15 10:00:28.480000,0.149,-0.0426,1.1215,-0.4714,0.1434,-0.0892,104.8318,0.047,-92.2519
2024-01-15 10:00:28.490000,0.1264,-0.0124,1.0419,-0.0773,0.1045,-0.3106,104.8311,0.048,-92.255
2024-01-15 10:00:28.500000,-0.003,-0.2112,1.0006,-0.6068,0.1144,0.0893,104.825,0.0492,-92.2541
2024-01-15 10:00:28.510000,0.0846,-0.1766,0.9521,-0.0624,0.0884,-0.3641,104.8244,0.0501,-92.2577
2024-01-15 10:00:28.520000,0.0412,-0.0663,0.8853,0.1253,0.0829,0.1635,104.8256,0.0509,-92.2561
2024-01-15 10:00:28.530000,-0.0856,-0.1866,0.8413,-0.1698,0.5268,-0.0742,104.8239,0.0561,-92.2568
2024-01-15 10:00:28.540000,-0.205,-0.1546,0.7868,0.0754,0.1082,-0.1013,104.8247,0.0572,-92.2578
2024-01-15 10:00:28.550000,-0.044,-0.1876,0.824,-0.0322,-0.1475,-0.1619,104.8244,0.0558,-92.2595
2024-01-15 10:00:28.560000,-0.2015,-0.1809,0.832,0.1329,-0.1301,0.0498,104.8257,0.0545,-92.259
2024-01-15 10:00:28.570000,-0.2083,-0.1822,0.822,0.1062,-0.0861,-0.0579,104.8268,0.0536,-92.2595
2024-01-15 10:00:28.580000,-0.2619,-0.2345,0.9106,-0.2564,0.3698,-0.1044,104.8242,0.0573,-92.2606
2024-01-15 10:00:28.590000,-0.3165,-0.0849,0.9966,-0.4282,-0.325,0.1325,104.8199,0.054,-92.2593
2024-01-15 10:00:28.600000,-0.3673,-0.0214,1.0076,-0.4059,0.4457,-0.0977,104.8159,0.0585,-92.2602
2024-01-15 10:00:28.610000,-0.1976,-0.1026,1.0779,-0.2753,0.0522,0.1132,104.8131,0.059,-92.2591
2024-01-15 10:00:28.620000,-0.3032,0.0075,1.1504,0.2416,-0.6499,0.321,104.8155,0.0525,-92.2559
2024-01-15 10:00:28.630000,0.0179,-0.086,1.1493,0.2165,0.3875,0.0055,104.8177,0.0564,-92.2558
2024-01-15 10:00:28.640000,-0.2945,-0.0679,1.2119,-0.1424,0.2366,0.0077,104.8163,0.0588,-92.2558
2024-01-15 10:00:28.650000,-0.2839,0.0325,1.0929,-0.0887,-0.1121,-0.6111,104.8154,0.0576,-92.2619
2024-01-15 10:00:28.660000,-0.1136,0.0573,1.1479,-0.4011,0.0557,0.1709,104.8114,0.0582,-92.2602
2024-01-15 10:00:28.670000,0.0006,0.0369,1.1066,-0.3818,0.2725,-0.5296,104.8075,0.0609,-92.2655
2024-01-15 10:00:28.680000,-0.0809,0.1219,1.1672,0.1238,0.3485,0.1067,104.8088,0.0644,-92.2644
2024-01-15 10:00:28.690000,-0.0025,-0.0151,1.0859,-0.13,-0.0454,-0.1191,104.8075,0.064,-92.2656
2024-01-15 10:00:28.700000,-0.1568,0.0815,0.9567,-0.1011,0.4033,-0.0729,104.8065,0.068,-92.2663
2024-01-15 10:00:28.710000,-0.0244,0.1983,0.9104,0.1996,-0.056,-0.324,104.8085,0.0674,-92.2696
2024-01-15 10:00:28.720000,-0.0176,0.2104,0.8444,0.132,0.3578,-0.2391,104.8098,0.071,-92.2719
2024-01-15 10:00:28.730000,-0.0465,0.2094,0.8725,-0.0697,-0.4774,-0.6717,104.8091,0.0662,-92.2787
2024-01-15 10:00:28.740000,0.1486,0.2297,0.8416,0.3565,0.4574,0.3288,104.8126,0.0708,-92.2754
2024-01-15 10:00:28.750000,-0.0094,0.1202,0.8081,-0.1602,-0.5253,-0.0423,104.811,0.0656,-92.2758
2024-01-15 10:00:28.760000,0.0908,0.0118,0.7987,-0.2888,-0.238,-0.1383,104.8082,0.0632,-92.2772
2024-01-15 10:00:28.770000,0.1754,0.1221,0.8581,-0.3796,0.3067,-0.6643,104.8044,0.0662,-92.2838
2024-01-15 10:00:28.780000,0.1682,0.1847,1.0023,0.3599,0.0296,-0.1317,104.808,0.0665,-92.2851
2024-01-15 10:00:28.790000,0.277,0.1855,0.934,-0.1898,0.2125,-0.366,104.8061,0.0687,-92.2888
2024-01-15 10:00:28.800000,0.2743,0.0642,1.0507,0.0041,-0.3569,-0.6663,104.8061,0.0651,-92.2955
2024-01-15 10:00:28.810000,0.3197,0.0111,1.0486,0.562,-0.2526,0.1275,104.8117,0.0626,-92.2942
2024-01-15 10:00:28.820000,0.3007,-0.001,1.1495,-0.2382,-0.0875,-0.1699,104.8093,0.0617,-92.2959
2024-01-15 10:00:28.830000,0.3181,0.0032,1.1747,0.0343,-0.4675,0.7722,104.8097,0.057,-92.2882
2024-01-15 10:00:28.840000,0.2075,-0.1279,1.1748,0.0325,0.3397,-0.0507,104.81,0.0604,-92.2887
2024-01-15 10:00:28.850000,0.2076,-0.0418,1.2105,0.0142,-0.0208,-0.1236,104.8102,0.0602,-92.2899
2024-01-15 10:00:28.860000,0.1953,-0.0192,1.224,0.2753,-0.3415,0.4767,104.8129,0.0568,-92.2851
2024-01-15 10:00:28.870000,0.1331,-0.0538,1.1532,0.1145,-0.0182,-0.1132,104.8141,0.0566,-92.2863
2024-01-15 10:00:28.880000,0.0543,-0.0942,1.1035,0.0563,-0.0027,0.012,104.8146,0.0566,-92.2862
2024-01-15 10:00:28.890000,0.0217,-0.143,1.0871,0.5035,0.1466,0.3873,104.8197,0.058,-92.2823
2024-01-15 10:00:28.900000,-0.056,-0.1516,1.0701,-0.4441,-0.0368,0.0429,104.8152,0.0577,-92.2819
2024-01-15 10:00:28.910000,0.0039,-0.1655,0.8937,-0.3559,-0.2307,-0.1074,104.8117,0.0554,-92.2829
2024-01-15 10:00:28.920000,-0.0758,-0.077,0.8484,-0.0196,-0.0651,0.3895,104.8115,0.0547,-92.279
2024-01-15 10:00:28.930000,-0.1581,-0.1426,0.9159,0.1569,0.6299,0.2815,104.813,0.061,-92.2762
2024-01-15 10:00:28.940000,-0.1922,0.1053,0.812,-0.0124,0.1022,0.6409,104.8129,0.062,-92.2698
2024-01-15 10:00:28.950000,-0.2669,-0.1766,0.8747,-0.1977,-0.2912,0.3174,104.8109,0.0591,-92.2666
2024-01-15 10:00:28.960000,-0.1183,-0.1132,0.8067,0.3794,0.3009,0.0278,104.8147,0.0621,-92.2664
2024-01-15 10:00:28.970000,-0.2121,-0.1676,0.8405,0.2433,0.7001,0.03,104.8172,0.0691,-92.2661
2024-01-15 10:00:28.980000,-0.3037,-0.1606,0.9407,-0.1802,0.1586,-0.0055,104.8153,0.0707,-92.2661
2024-01-15 10:00:28.990000,-0.1806,0.0034,0.9786,0.4921,-0.0179,-0.2688,104.8203,0.0705,-92.2688
2024-01-15 10:00:29.000000,-0.2947,-0.0265,0.9595,-0.1248,-0.4441,0.0788,104.819,0.0661,-92.268
2024-01-15 10:00:29.010000,-0.3607,-0.2289,1.0844,-0.0813,-0.0288,0.3788,104.8182,0.0658,-92.2642
2024-01-15 10:00:29.020000,-0.1588,-0.1503,1.084,-0.459,-0.37,0.321,104.8136,0.0621,-92.261
2024-01-15 10:00:29.030000,-0.2698,-0.0576,1.1679,0.079,0.0881,-0.2165,104.8144,0.063,-92.2632
2024-01-15 10:00:29.040000,-0.2403,-0.0652,1.1785,0.5774,-0.6265,-0.1877,104.8202,0.0567,-92.2651
2024-01-15 10:00:29.050000,-0.18,-0.1211,1.1781,0.5658,0.1725,0.2909,104.8258,0.0585,-92.2621
2024-01-15 10:00:29.060000,-0.063,0.0323,1.1514,-0.1072,-0.5307,-0.2126,104.8248,0.0532,-92.2643
2024-01-15 10:00:29.070000,-0.1202,-0.1043,1.0837,-0.1619,0.0261,-0.2395,104.8231,0.0534,-92.2667
2024-01-15 10:00:29.080000,-0.182,0.0779,1.0855,0.0065,0.4678,-0.2423,104.8232,0.0581,-92.2691
2024-01-15 10:00:29.090000,-0.0048,0.1462,1.0883,0.428,-0.2805,-0.0585,104.8275,0.0553,-92.2697
2024-01-15 10:00:29.100000,-0.0482,0.1756,1.0232,0.0615,-0.1988,0.3685,104.8281,0.0533,-92.266
2024-01-15 10:00:29.110000,0.1809,0.1096,0.916,0.2396,0.1098,0.0031,104.8305,0.0544,-92.266
2024-01-15 10:00:29.120000,0.0682,0.2543,0.9434,0.2086,-0.1635,-0.1204,104.8326,0.0528,-92.2672
2024-01-15 10:00:29.130000,-0.0737,0.1691,0.8741,0.3398,0.3575,0.3818,104.836,0.0563,-92.2633
2024-01-15 10:00:29.140000,0.1679,0.2158,0.8588,0.2584,-0.0834,-0.1811,104.8386,0.0555,-92.2652
2024-01-15 10:00:29.150000,0.3256,0.0911,0.7838,-0.1913,0.2908,-0.2741,104.8367,0.0584,-92.2679
2024-01-15 10:00:29.160000,0.3227,0.2699,0.9064,0.0471,0.1435,-0.0755,104.8371,0.0598,-92.2687
2024-01-15 10:00:29.170000,0.3648,0.1425,0.8791,-0.1343,0.0151,-0.0807,104.8358,0.06,-92.2695
2024-01-15 10:00:29.180000,0.1531,0.26,0.9613,0.2807,0.0427,0.0919,104.8386,0.0604,-92.2685
2024-01-15 10:00:29.190000,0.3183,0.2302,0.9249,0.1558,0.1067,0.6546,104.8402,0.0615,-92.262
2024-01-15 10:00:29.200000,0.1921,0.127,0.9326,0.168,-0.1141,-0.3276,104.8418,0.0603,-92.2653
2024-01-15 10:00:29.210000,0.2662,0.1209,1.0236,0.1094,0.3522,-0.0866,104.8429,0.0639,-92.2661
2024-01-15 10:00:29.220000,0.1387,0.0541,1.1533,-0.4558,-0.3852,0.2184,104.8384,0.06,-92.264
2024-01-15 10:00:29.230000,0.1753,-0.0188,1.1063,0.1676,0.4827,0.2563,104.84,0.0648,-92.2614
2024-01-15 10:00:29.240000,0.1535,0.0715,1.2367,-0.3796,-0.3848,0.6195,104.8362,0.061,-92.2552
2024-01-15 10:00:29.250000,0.2552,0.0439,1.1569,-0.3023,0.3094,0.3064,104.8332,0.0641,-92.2521
2024-01-15 10:00:29.260000,0.2185,-0.1526,1.1926,0.3379,0.5829,-0.0973,104.8366,0.0699,-92.2531
2024-01-15 10:00:29.270000,0.1439,-0.0526,1.1609,-0.1159,0.5186,-0.0463,104.8354,0.0751,-92.2536
2024-01-15 10:00:29.280000,-0.0219,0.0017,1.0993,-0.4114,-0.6146,-0.2453,104.8313,0.069,-92.256
2024-01-15 10:00:29.290000,0.0234,0.0294,1.0493,-0.1861,0.0139,-0.024,104.8295,0.0691,-92.2563
2024-01-15 10:00:29.300000,-0.0503,-0.0478,0.9664,0.2236,0.0081,0.1963,104.8317,0.0692,-92.2543
2024-01-15 10:00:29.310000,0.0397,-0.2425,1.0286,-0.1416,0.4854,-0.0024,104.8303,0.074,-92.2543
2024-01-15 10:00:29.320000,0.026,-0.2178,0.9207,0.3338,-0.41,-0.0367,104.8336,0.0699,-92.2547
2024-01-15 10:00:29.330000,-0.0206,-0.1702,0.7952,0.273,-0.0106,0.2045,104.8364,0.0698,-92.2526
2024-01-15 10:00:29.340000,-0.1997,-0.0362,0.7804,0.3011,-0.2827,0.2784,104.8394,0.067,-92.2499
2024-01-15 10:00:29.350000,-0.3892,-0.1986,0.847,0.1958,0.0642,0.2362,104.8413,0.0676,-92.2475
2024-01-15 10:00:29.360000,-0.338,-0.0635,0.8342,-0.3813,-0.1634,0.3282,104.8375,0.066,-92.2442
2024-01-15 10:00:29.370000,-0.1046,-0.1926,0.7875,-0.0781,0.0514,0.0789,104.8367,0.0665,-92.2434
2024-01-15 10:00:29.380000,-0.2668,-0.0912,1.0015,0.1314,-0.1104,-0.296,104.838,0.0654,-92.2464
2024-01-15 10:00:29.390000,-0.3053,-0.1968,0.8386,-0.2403,-0.4341,-0.1371,104.8356,0.0611,-92.2478
2024-01-15 10:00:29.400000,-0.1184,-0.1219,0.9872,0.1533,0.295,-0.0958,104.8372,0.064,-92.2487
2024-01-15 10:00:29.410000,-0.147,-0.179,1.0621,0.32,-0.6028,0.0523,104.8404,0.058,-92.2482
2024-01-15 10:00:29.420000,-0.2385,0.047,1.0843,-0.3378,0.045,0.3165,104.837,0.0584,-92.245
2024-01-15 10:00:29.430000,-0.2503,-0.1023,1.1855,-0.5423,-0.0945,0.0794,104.8316,0.0575,-92.2442
2024-01-15 10:00:29.440000,-0.2182,-0.1476,1.1974,0.029,0.1985,-0.298,104.8319,0.0595,-92.2472
2024-01-15 10:00:29.450000,-0.1651,-0.1305,1.1914,0.7325,0.6504,0.2255,104.8392,0.066,-92.245
2024-01-15 10:00:29.460000,-0.0264,0.0162,1.1741,-0.0156,-0.5525,0.1175,104.839,0.0605,-92.2438
2024-01-15 10:00:29.470000,-0.088,0.0093,1.1728,-0.3817,-0.1878,0.1367,104.8352,0.0586,-92.2424
2024-01-15 10:00:29.480000,-0.028,0.1196,1.1032,0.1673,-0.0665,0.6798,104.8369,0.0579,-92.2356
2024-01-15 10:00:29.490000,0.0452,0.069,1.0009,0.0988,-0.2265,0.7331,104.8379,0.0557,-92.2283
2024-01-15 10:00:29.500000,-0.1029,0.1991,1.0444,0.1726,0.2108,0.1744,104.8396,0.0578,-92.2265
2024-01-15 10:00:29.510000,0.0902,0.0903,1.0201,0.6565,-0.0096,-0.0467,104.8462,0.0577,-92.227
2024-01-15 10:00:29.520000,0.0447,0.2156,0.9033,-0.3638,-0.2213,0.2437,104.8425,0.0555,-92.2246
2024-01-15 10:00:29.530000,-0.0962,0.0663,0.8643,0.2267,-0.3063,-0.7144,104.8448,0.0524,-92.2317
2024-01-15 10:00:29.540000,-0.031,0.0278,0.8331,-0.0058,-0.6183,-0.4179,104.8447,0.0462,-92.2359
2024-01-15 10:00:29.550000,0.0886,0.0841,0.773,0.1262,0.1859,0.3762,104.846,0.0481,-92.2321
2024-01-15 10:00:29.560000,0.2391,0.0579,0.8128,-0.2018,-0.1911,-0.16,104.844,0.0462,-92.2337
2024-01-15 10:00:29.570000,0.2274,0.0435,0.892,-0.4184,0.5621,-0.1647,104.8398,0.0518,-92.2354
2024-01-15 10:00:29.580000,0.2495,0.1669,0.9102,0.4971,0.3728,0.3268,104.8448,0.0555,-92.2321
2024-01-15 10:00:29.590000,0.4014,0.1004,1.0189,0.5398,-0.0877,0.0714,104.8502,0.0546,-92.2314
2024-01-15 10:00:29.600000,0.1483,0.1177,1.0357,0.585,-0.0402,0.0242,104.856,0.0542,-92.2312
2024-01-15 10:00:29.610000,0.246,0.1307,1.0452,-0.22,-0.2635,0.1161,104.8538,0.0516,-92.23
2024-01-15 10:00:29.620000,0.2648,-0.0664,1.1387,-0.044,-0.0523,0.2575,104.8534,0.0511,-92.2274
2024-01-15 10:00:29.630000,0.1679,0.0923,1.1437,0.3673,-0.1395,0.4803,104.8571,0.0497,-92.2226
2024-01-15 10:00:29.640000,0.2099,-0.0726,1.1113,-0.0453,-0.0254,-0.4142,104.8566,0.0494,-92.2268
2024-01-15 10:00:29.650000,0.0553,-0.0457,1.2278,-0.2041,0.2422,0.1632,104.8546,0.0518,-92.2251
2024-01-15 10:00:29.660000,0.2672,-0.1744,1.1975,0.1264,0.5838,0.4145,104.8558,0.0577,-92.221
2024-01-15 10:00:29.670000,0.0672,0.0064,1.2693,-0.3691,-0.2054,-0.6309,104.8521,0.0556,-92.2273
2024-01-15 10:00:29.680000,0.2486,-0.2029,1.0904,-0.5446,-0.4824,0.1977,104.8467,0.0508,-92.2253
2024-01-15 10:00:29.690000,0.0457,-0.1839,1.091,0.7055,-0.0962,-0.0228,104.8537,0.0498,-92.2255
2024-01-15 10:00:29.700000,0.0916,-0.196,0.9764,-0.0892,0.0171,-0.3893,104.8528,0.05,-92.2294
2024-01-15 10:00:29.710000,-0.0341,-0.1314,0.9157,0.2466,0.1546,-0.0812,104.8553,0.0516,-92.2302
2024-01-15 10:00:29.720000,-0.0708,-0.1462,0.9935,-0.0819,0.3244,0.562,104.8545,0.0548,-92.2246
